seq	len	coverage	depth
8633	64	0	0
10845	109	0	0
19406	38828	0.991552487895333	3.13183784897497
17276	91	1	1.94505494505495
16835	120	1	1.95
12550	161	0	0
20734	100391	0.982030261676844	2.99411301809923
16457	167	0.70059880239521	0.70059880239521
11001	74	0	0
13725	92	0.934782608695652	0.934782608695652
3264	127	1	33.3149606299213
18195	127	1	19.6535433070866
12874	127	0	0
18123	93	1	14.5591397849462
2711	127	1	23.1732283464567
14584	127	0	0
20168	39291	0.961441551500344	2.36832862487593
2393	173	1	3.90173410404624
17731	69	0	0
10515	100	0	0
5980	166	1	33.4096385542169
12871	121	0	0
9043	118	1	2.50847457627119
19387	12107	0.956058478566119	3.27050466672173
7662	64	0	0
8167	165	1	31.7818181818182
14474	71	0	0
2408	90	0	0
6569	140	0	0
498	106	0	0
483	124	0.991935483870968	0.991935483870968
4145	127	1	20.8110236220472
19749	12397	0.333225780430749	0.656529805598129
11468	181	0	0
16869	77	0	0
9367	141	1	1
9196	110	0	0
1540	67	0	0
7218	92	0	0
8655	82	0	0
15580	101	0	0
14938	80	0	0
14495	172	1	5.94767441860465
1606	109	1	1
14401	64	0	0
20593	3123	1	62.9010566762728
17013	66	0	0
7983	197	0	0
99	78	0	0
9664	66	0	0
3553	127	1	29.755905511811
16836	79	0	0
5218	68	0	0
7758	64	0	0
17155	182	0	0
4446	64	0	0
19564	929	1	66.7416576964478
13125	127	0	0
4448	194	1	102.592783505155
18204	168	1	10.672619047619
4643	127	1	15.7244094488189
20748	27785	0.84948713334533	3.06755443584668
14979	86	0	0
11800	72	0	0
11442	106	1	1
18493	82	0	0
6923	69	0	0
14796	102	0	0
7832	156	0.993589743589744	0.993589743589744
7550	67	0.895522388059702	0.895522388059702
10812	93	0	0
15884	7894	1	4.51203445654928
20469	21188	0.978053615253917	2.79568623749292
8021	161	0.981366459627329	0.981366459627329
2985	82	0	0
20113	3783	1	1.33544805709754
10863	65	0	0
6656	81	0	0
16656	64	0	0
19739	647	0	0
13513	86	0	0
3673	147	0	0
3210	75	0	0
15319	126	0	0
14031	105	1	2.55238095238095
5665	69	0	0
19872	127608	0.927747476647232	2.16425302488872
5895	148	1	1.70945945945946
10284	158	1	2
4417	122	0	0
15792	68	0	0
15214	12827	1	5.30069384891245
13212	127	1	13.9763779527559
4581	138	0	0
9521	83	0	0
9476	181	0.773480662983425	0.773480662983425
293	127	0.992125984251969	0.992125984251969
1663	91	0	0
14386	147	1	2.93877551020408
11561	100	0	0
5614	116	0	0
3818	119	0	0
9739	69	0	0
469	78	0	0
20561	29692	0.96379496160582	3.0626431361983
9983	64	0	0
5373	142	0.957746478873239	0.957746478873239
979	133	0.992481203007519	0.992481203007519
3737	95	0	0
709	66	0	0
14364	127	0.992125984251969	2.89763779527559
12049	127	1	3.98425196850394
15738	207	0	0
19838	14541	1	2.5536758132178
14099	96	0	0
12054	81	0	0
10728	196	1	1
16428	127	1	7.81102362204724
11991	139	1	1
17384	171	0	0
15261	156	0	0
4320	69	0	0
4262	75	0	0
3529	160	0.99375	0.99375
20829	76296	0.685474992135892	1.43052060396351
3764	71	0	0
1707	70	0	0
267	68	0	0
9704	64	0	0
8363	86	0	0
4553	71	0	0
17741	141	0	0
17110	161	0	0
4648	71	0	0
2813	68	0	0
14151	75	0	0
2517	82	0	0
7547	140	0	0
17023	141	0.978723404255319	1.92198581560284
9296	85	0	0
13788	65	0	0
19435	27446	1	3.80091816658165
13771	127	0.992125984251969	0.992125984251969
9059	144	1	1.97222222222222
20635	1415	1	73.2678445229682
15487	127	1	37.3385826771654
20730	123443	0.922441936764337	2.3628152264608
9584	71	0	0
9424	92	1	5.94565217391304
603	120	1	3.91666666666667
5423	120	0	0
90	138	1	2
17943	65	0	0
15252	174	1	10.9597701149425
3102	144	1	1.98611111111111
5361	127	0	0
4683	71	0	0
1360	173	0	0
14574	73	0	0
5891	71	1	1
19908	1291	0.672347017815647	0.672347017815647
6981	79	0	0
6217	74	0	0
16338	149	0	0
20662	67321	0.908230715527102	2.95378856523225
16747	127	0.992125984251969	1.93700787401575
2198	127	1	19.755905511811
11123	65	0	0
10342	67	0	0
4105	83	0	0
2288	75	1	1.93333333333333
11138	219	0.89041095890411	0.89041095890411
11338	107	1	1
20822	10959	1	4.51473674605347
5120	95	0	0
16817	111	0	0
14622	104	0	0
14559	73	0	0
19373	648	0	0
13728	127	0	0
19390	20591	1	4.34898742168909
18484	70	0	0
7605	162	0	0
6498	70	0	0
20767	54232	0.955026552588877	3.18975881398436
12689	67	0	0
14594	106	0	0
13039	69	0	0
11036	65	0	0
11190	112	1	1
13228	147	0.993197278911565	1.97959183673469
4972	127	1	1.96062992125984
2410	68	0	0
20630	48324	0.829980961840907	2.4942264713186
12590	185	0	0
6747	71	0.971830985915493	1.90140845070423
6557	127	1	1
1899	74	0	0
20675	16299	0.957972881771888	3.19013436407142
13391	76	0	0
16944	67	0	0
12647	99	1	3.95959595959596
17540	129	0	0
13618	66	0	0
17051	106	0	0
10680	123	0.520325203252033	1.54471544715447
12281	66	0	0
9481	74	0	0
19440	7270	1	3.61292984869326
9493	136	0	0
19309	29005	0.911291156697121	2.36541975521462
7048	72	0	0
3284	70	0	0
15657	73	0	0
280	272	0	0
16480	105	0	0
8626	127	0	0
471	134	0	0
11356	75	0	0
4991	65	0.676923076923077	0.676923076923077
4177	116	0.818965517241379	1.37931034482759
8099	93	0	0
10426	120	0.508333333333333	0.508333333333333
6611	66	0	0
2912	118	1	1.38135593220339
1325	64	0	0
131	127	0	0
11977	67	0	0
7119	76	0	0
9498	188	0	0
16129	74	0	0
20595	18170	0.948761695101816	1.55266923500275
12440	127	0.984251968503937	2.81889763779528
20354	945	0.997883597883598	1.87619047619048
8057	84	0	0
1502	83	0	0
19353	1178	1	5.8251273344652
10425	67	0	0
1872	104	1	6.625
19269	47318	0.981360158924722	4.03888583625682
11419	149	0	0
19531	9569	0.904692235343296	1.57205559619605
11403	79	0	0
7991	177	1	104.864406779661
7097	82	0	0
19732	2833	0.999647017296152	2.5030003529827
19466	32460	0.948367221195317	3.23995686999384
20277	2222	0.452745274527453	0.626462646264626
18213	140	0	0
14260	156	0.916666666666667	0.916666666666667
13086	72	0	0
7489	68	0	0
17477	110	0	0
12084	74	0	0
3875	65	0	0
20861	118435	0.817469498036898	2.32910035040317
19211	630	0.541269841269841	1.07301587301587
12842	118	1	2.8728813559322
16673	111	0.594594594594595	5.72972972972973
9755	64	0	0
1706	154	1	1.94155844155844
12595	70	0	0
20489	50314	0.874587589935207	2.16309575863577
15147	9368	1	5.11966268146883
9322	65	0	0
6282	70	0	0
8826	85	0	0
5658	127	0.992125984251969	0.992125984251969
9979	127	1	6.97637795275591
20582	1387	0.782984859408796	2.20115356885364
20787	49465	1	2.97131304963105
13190	137	0	0
11482	137	1	15.8978102189781
18250	76	0.986842105263158	1.86842105263158
15677	127	1	3.98425196850394
7876	109	0	0
14021	67	0	0
334	114	1	1
20203	10830	1	5.1050784856879
7735	143	0	0
3902	98	0	0
2292	104	0	0
3582	67	0	0
17218	289	0.885813148788927	0.885813148788927
11153	127	1	7.97637795275591
7425	131	1	14.2824427480916
1997	234	0.978632478632479	0.978632478632479
5256	142	0.97887323943662	1.92957746478873
19817	4792	1	2.70742904841402
8400	127	0	0
19703	25276	0.594081341984491	0.940852983066941
18166	173	0.994219653179191	0.994219653179191
13699	127	0	0
12436	150	0	0
1680	68	0	0
14011	72	0	0
5984	71	0.971830985915493	0.971830985915493
1826	124	0.951612903225806	0.951612903225806
19285	15904	0.557784205231388	1.62883551307847
20777	28024	1	3.6687838995147
18947	66	0	0
9062	184	1	35.9347826086956
14744	195	0	0
20155	17276	0.997510997916184	2.23934938643204
18361	127	1	2.99212598425197
14939	84	1	1
12419	162	0	0
20557	1341	1	3.68903803131991
15718	127	1	34.1574803149606
12455	85	0	0
10573	120	1	27.5083333333333
5579	64	0	0
18490	144	1	1.99305555555556
8934	127	1	3.97637795275591
8703	64	0	0
20669	39007	0.940831132873587	2.35788448227241
9458	95	0	0
866	192	0	0
10721	71	0	0
9612	161	0	0
14028	345	0.994202898550725	0.994202898550725
10136	148	1	1
19417	2937	0.601293837248893	1.69152196118488
3380	133	0	0
18097	175	0.971428571428571	0.971428571428571
20614	5216	1	60.5343174846626
9366	67	0	0
19690	5039	0.999801547926176	1.45366144076206
9058	77	0	0
1097	115	1	3.89565217391304
19244	39497	0.960908423424564	3.9483758260121
16401	64	0	0
19449	5012	1	4.22386272944932
13384	77	0	0
5019	87	0	0
6075	146	0.986301369863014	0.986301369863014
19680	1874	0	0
5593	104	1	3.94230769230769
20230	838	0	0
5539	171	0	0
8520	177	0	0
10924	75	0	0
18036	64	0	0
15729	119	0	0
14721	86	0	0
14516	127	0	0
777	79	0	0
6129	71	0	0
5045	158	1	4.98101265822785
3609	86	0	0
16569	105	1	7.37142857142857
16524	64	0	0
3968	64	0	0
15771	125	0	0
13855	127	1	1
1685	120	0	0
20397	46686	0.990339716403204	4.06693655485585
17626	128	1	2
13178	69	0	0
6225	127	1	13.7637795275591
1891	157	0	0
19518	29386	0.942523650718029	3.1863472401824
18657	64	0	0
9015	69	0	0
4924	71	0	0
15955	136	0	0
10935	127	0	0
5203	72	0	0
183	113	0	0
2269	127	1	24.496062992126
9069	95	0	0
13017	111	1	1
6481	69	0	0
2544	180	1	4.85555555555556
362	152	0.986842105263158	1.95394736842105
1379	79	0	0
19078	627	1	20.9106858054226
13140	130	1	1
12901	127	0	0
15564	121	0	0
17073	91	0	0
8676	90	0	0
19008	74	0	0
6397	74	0	0
11093	127	0	0
6420	119	0	0
4598	115	0	0
13730	77	0	0
17415	141	0	0
12519	71	0	0
19510	2553	0	0
2496	69	0	0
5351	149	1	1
4374	85	0	0
4511	118	0	0
18539	127	0	0
15050	70	0	0
5826	89	0	0
1167	78	0	0
609	165	0	0
6252	68	0	0
15864	72	0	0
14901	71	0	0
20255	17347	0.96546953363694	2.96235660344728
10180	95	0	0
9278	81	0	0
5248	67	0	0
14501	81	0	0
10998	73	0	0
9353	92	0	0
12793	93	1	4.94623655913978
18419	71	0	0
18289	64	0	0
14261	92	0	0
20798	26627	0.929958312990574	2.50775528598791
4948	73	0	0
2489	74	0	0
7722	117	0	0
6241	127	0	0
18409	127	1	5.91338582677165
6061	66	0	0
4110	110	0	0
964	137	0.978102189781022	0.978102189781022
157	767	0	0
2009	117	0	0
1909	179	1	8.73743016759776
20074	9054	1	2.48685663795008
10831	179	0	0
2627	127	0	0
9798	68	0	0
20618	622	1	2.93890675241158
1213	75	0	0
19260	1770	1	2.50847457627119
13681	68	0	0
11273	127	1	20.6220472440945
13917	120	0.525	1.54166666666667
17752	89	0	0
15769	171	0	0
14830	66	0	0
9411	85	0	0
12388	78	0	0
6955	103	0	0
11508	66	0	0
624	182	0	0
6323	91	0.912087912087912	0.912087912087912
371	128	0	0
20589	13080	0.999923547400612	3.56460244648318
9209	74	0	0
9871	64	0	0
5190	160	1	4.84375
1041	127	0.905511811023622	0.905511811023622
7674	72	0	0
8421	98	0	0
19965	1108	0	0
10319	190	1	1
4611	94	0	0
814	73	0	0
12032	121	1	1
2492	65	0	0
15133	120	0.975	0.975
11596	119	0	0
5192	73	0	0
2109	161	1	3.96273291925466
20421	10982	1	1.54134037515935
15662	151	0.980132450331126	0.980132450331126
884	133	0	0
4927	76	0	0
12078	127	0	0
6205	65	0	0
19802	4459	1	2.77169769006504
18926	64	0	0
17952	128	0	0
20449	937	1	3.98932764140875
9449	98	0	0
11233	96	0	0
4846	100	0	0
9184	66	0	0
20578	47782	0.931919969863128	2.55612992340212
15745	85	0	0
10362	92	1	1
19827	21621	0.998936219416308	2.70029138337727
19641	723	1	1
15004	127	1	1
9499	172	0	0
6841	144	1	5.86805555555556
952	67	0	0
4804	70	0	0
3058	185	0	0
4331	117	0	0
14624	250	1	3.996
13461	74	0	0
13533	119	0	0
14431	78	0	0
7252	126	1	7.93650793650794
4158	127	0	0
19344	10375	1	2.82467469879518
5388	69	0	0
20859	2303	0.978289188015632	5.05557967867998
16236	128	0	0
16733	137	1	1.97080291970803
20224	95746	0.889342635723686	2.19992480103607
13599	120	1	1.975
15610	159	0	0
5949	78	0	0
8226	64	0	0
18006	75	0	0
6760	120	0	0
15160	126	0	0
14270	150	0	0
2499	114	1	1.97368421052632
20415	1955	0.999488491048593	0.999488491048593
3776	77	0	0
2096	74	0	0
18340	127	0	0
13232	127	0.984251968503937	1.92913385826772
13329	127	0	0
4016	90	0	0
3882	184	0	0
2149	127	1	3.98425196850394
1830	81	0	0
3917	81	0	0
3060	91	1	1
3167	69	0	0
20366	2382	1	1.99454240134341
5695	114	1	3.94736842105263
7456	197	0.99492385786802	0.99492385786802
4203	66	0	0
6142	127	0	0
929	65	0	0
16983	74	0	0
16824	131	0	0
16373	166	0.765060240963855	0.765060240963855
20835	18560	1	2.97640086206897
18924	65	0	0
16263	127	0	0
13325	68	0	0
8937	76	0	0
1538	143	0	0
1583	84	0	0
8351	148	0	0
12850	162	1	2.94444444444444
11893	71	0	0
258	68	0	0
19433	867	1	6.1280276816609
5158	64	0	0
10098	131	0.969465648854962	0.969465648854962
5723	138	1	1.81159420289855
20717	61727	0.916892121761952	2.95927227955352
13316	64	0	0
4022	71	0	0
6272	68	0	0
10279	67	0	0
7399	74	0	0
1055	137	0	0
17820	122	0	0
6695	75	0	0
6479	79	0	0
8977	120	0	0
18784	170	0	0
18722	181	0	0
3140	106	0	0
13624	120	0	0
11461	156	0	0
18676	138	0	0
20810	41378	0.930131954178549	2.03008845280101
11880	64	1	1
4520	71	0	0
1230	65	0	0
2793	99	0	0
18587	79	0	0
1917	70	0	0
14777	167	0	0
13848	66	0	0
8282	189	1	3
17892	127	0	0
13343	74	0	0
5865	76	1	4.93421052631579
12993	126	0.968253968253968	0.968253968253968
12362	123	0.975609756097561	1.61788617886179
8459	74	0	0
3590	116	0	0
11863	19517	0.854332120715274	2.54675411179997
14185	127	0	0
2104	79	0	0
16016	159	1	2.9748427672956
2126	162	0.981481481481482	0.981481481481482
2894	99	1	3.86868686868687
18155	83	0	0
9888	86	0	0
15228	131	1	1
13570	148	1	2.87162162162162
2526	196	0	0
9927	70	0	0
8685	88	0	0
7787	75	0	0
14652	83	0.963855421686747	1.81927710843373
12549	198	0.984848484848485	1.7020202020202
8734	122	0	0
7802	79	0	0
3888	80	0	0
6469	76	1	1
17150	92	0	0
6428	70	0	0
9153	127	1	15.6771653543307
3420	127	1	14.9212598425197
2063	92	0	0
20806	5065	0.88923988153998	3.75143139190523
8040	127	0.94488188976378	0.94488188976378
2632	170	0	0
13164	66	0	0
11994	453	0.977924944812362	1.75717439293598
16100	98	0.979591836734694	0.979591836734694
16398	64	0	0
8482	79	0	0
2812	106	0.792452830188679	1.33018867924528
1488	127	1	17.5905511811024
6361	93	0	0
13920	105	0	0
2830	268	1	143.55223880597
20409	16931	0.838639182564527	1.9998818734865
14637	113	0	0
10355	153	1	1
16972	131	0	0
3670	113	0	0
7391	109	0.990825688073395	0.990825688073395
7239	109	1	3
1273	191	1	28.9214659685864
20737	15055	0.860378611756891	2.03341082696778
15683	107	0	0
8907	77	0	0
7573	192	1	2.77604166666667
2616	109	1	7.75229357798165
3362	122	0	0
17344	112	1	1.95535714285714
17164	105	0	0
6116	69	0	0
11193	80	0	0
20491	2646	0.298185941043084	0.298185941043084
7898	127	1	1
2721	126	0	0
4557	162	0.981481481481482	0.981481481481482
3595	93	0	0
19865	32190	0.917334575955266	3.07406026716372
16520	121	1	2.03305785123967
4788	83	0.987951807228916	0.987951807228916
14399	79	1	12.7215189873418
11034	69	0	0
8810	127	0.976377952755906	0.976377952755906
695	70	0	0
4909	90	0	0
11638	118	0	0
12757	122	1	1
20007	764	0	0
20088	1728	1	4.62268518518519
17785	186	0	0
9906	68	0	0
14984	127	1	3
20352	1593	0.725047080979284	1.33898305084746
13423	129	0	0
3065	72	1	2
7959	127	0.992125984251969	0.992125984251969
861	176	0	0
10887	64	0	0
10146	85	1	1
10285	83	1	1.8433734939759
7621	80	0	0
13601	135	1	78.8222222222222
1190	82	0	0
9957	127	1	6.79527559055118
5428	127	0	0
7646	84	0	0
11898	71	0	0
6071	175	1	22.7028571428571
14508	77	0	0
17222	121	0	0
19877	5421	0.610588452315071	1.00608743774211
13774	66	0	0
236	77	0	0
6351	71	0	0
15215	121	0	0
4550	72	0	0
10960	127	0	0
2474	64	0	0
2889	80	0	0
234	93	0	0
10864	127	1	25.7244094488189
18669	105	0	0
20761	200261	0.887591692840843	2.48572113392023
9585	126	1	17.7698412698413
20592	16004	0.990252436890777	5.01730817295676
7063	73	0	0
12040	73	0	0
7504	127	0	0
3554	136	0	0
9982	74	0	0
6936	130	0	0
9191	74	0	0
10571	65	0	0
20826	4392	1	1.79849726775956
17262	69	0	0
7747	117	0.555555555555556	1.09401709401709
19929	32908	0.947976176005834	3.34298650784004
13629	127	1	4.92913385826772
8410	128	1	1
3502	132	0.992424242424242	0.992424242424242
7887	67	0	0
17340	120	0	0
3763	108	1	3.84259259259259
12956	64	0	0
8200	86	0	0
18525	106	0	0
18796	69	0	0
5227	66	0	0
12927	186	0	0
15629	71	0	0
14345	205	0.995121951219512	0.995121951219512
3374	127	1	3
7870	64	0	0
430	110	0	0
447	73	0	0
4438	84	0	0
8515	135	1	1.57777777777778
2118	71	0	0
8904	159	0	0
17759	76	0	0
17105	67	0.925373134328358	0.925373134328358
14114	96	0	0
6881	73	1	3
12732	114	0	0
14311	65	0.984615384615385	0.984615384615385
11984	120	0	0
7180	87	0	0
1356	127	0	0
5441	127	1	22.1889763779528
19989	4853	1	1.83886255924171
17938	157	0	0
10782	76	0	0
19218	9140	0.99890590809628	1.78654266958425
17907	159	0.974842767295597	0.974842767295597
10966	127	1	30.4488188976378
1153	99	0.97979797979798	0.97979797979798
16605	69	0	0
15721	82	0	0
5209	82	0	0
14351	90	0	0
1022	89	0	0
15241	128	0	0
10014	88	0.931818181818182	0.931818181818182
8123	132	1	18.8106060606061
7225	70	0	0
6968	92	0	0
17600	65	0	0
20319	831	1	7.6690734055355
4820	116	0	0
5553	64	0	0
6637	127	1	21.7322834645669
784	220	0	0
20865	8803	0.47267976826082	0.564466659093491
20733	122718	0.855783177691944	2.28193907984159
19386	662	1	1
18319	122	1	1
3080	165	0	0
7186	64	0	0
762	64	0	0
19405	403	0	0
12279	168	0	0
9609	71	0	0
16150	78	0	0
12407	127	0	0
11020	67	0	0
18285	118	0.508474576271186	0.508474576271186
4619	127	0	0
15936	127	1	1.94488188976378
17651	16252	0.878476495200591	2.09235786364755
3696	83	1	1
20677	6084	1	5.05785667324129
13798	72	1	1
19323	42640	0.886022514071295	2.11763602251407
8071	65	0	0
8292	118	0.991525423728814	0.991525423728814
3346	164	0.963414634146341	0.963414634146341
16498	95	0	0
22	182	1	1
17109	134	0	0
11835	85	0	0
4345	159	1	1.9874213836478
13231	127	1	16.9448818897638
7316	127	1	19.496062992126
18183	67	0	0
3296	127	1	16.4330708661417
13548	64	0	0
12462	110	0	0
15703	102	1	2.91176470588235
5730	80	0	0
13964	192	0	0
20789	32942	0.761732742395726	1.52206909112986
14885	66	0	0
493	136	1	2
4795	98	0	0
19409	1711	0.998831092928112	4.68381063705435
1436	99	0	0
20606	965	1	1.99689119170984
17359	72	0.916666666666667	0.916666666666667
5506	100	0	0
20832	3409	1	1.57084188911704
13200	115	0	0
10929	334	1	1
8561	119	0	0
1026	73	0	0
20528	5465	1	3.77163769441903
17775	127	0	0
15943	67	0	0
12796	118	0	0
1993	78	0	0
16288	127	1	17.7874015748031
11437	97	0	0
3544	90	0	0
919	127	0	0
15157	108	1	1.94444444444444
9268	138	0	0
1268	135	0.97037037037037	0.97037037037037
12816	68	0	0
633	127	1	8.8503937007874
7551	102	1	45.8725490196078
2023	70	0	0
19462	3321	1	1.35862691960253
18187	128	0	0
11822	68	0	0
1669	75	1	1.98666666666667
3445	74	0	0
20660	81733	0.874371428920999	2.80561095273635
17817	77	0.961038961038961	0.961038961038961
9963	113	0	0
5468	96	0	0
6401	127	1	7.82677165354331
20710	18241	0.860808069733019	1.65451455512307
12820	143	0.965034965034965	0.965034965034965
3594	117	0	0
16342	80	1	2.8375
3757	66	0	0
20846	82560	0.876913759689922	2.07171753875969
20101	52841	0.679813023977593	1.29081584375769
13578	73	0	0
11167	145	1	1
1874	71	0	0
16899	82	0	0
1803	87	0	0
9128	73	0	0
13403	127	0.952755905511811	0.952755905511811
6619	193	0.974093264248705	0.974093264248705
11627	69	0	0
18102	149	0	0
17748	76	0	0
519	105	0.971428571428571	2.87619047619048
20653	33592	0.93805072636342	2.92036794474875
16936	126	1	4.77777777777778
15083	271	0	0
3300	71	0	0
11738	71	0	0
14568	134	1	24.9328358208955
6383	96	0.770833333333333	1.4375
19546	11061	1	2.8338305758973
5466	127	0	0
20073	5418	1	7.13676633444075
5119	75	0	0
9253	122	0.991803278688525	0.991803278688525
9349	77	0	0
17143	138	1	2.97101449275362
16360	138	0	0
8215	118	0.983050847457627	0.983050847457627
8139	95	0	0
7625	66	0	0
20714	73573	0.867736805621627	2.36210294537398
6548	65	0	0
10880	127	1	8.90551181102362
13768	143	0	0
8112	119	1	2.95798319327731
19009	122	1	1.54098360655738
10198	157	0	0
20156	2410	1	3.51908713692946
16113	67	0	0
5871	66	0	0
6298	86	0	0
8530	121	0.495867768595041	0.975206611570248
5807	82	0	0
17254	152	0	0
19360	2705	1	6.40184842883549
19023	198	0	0
10282	127	1	15.8740157480315
8491	179	1	3.91061452513966
8999	126	1	3.88095238095238
9397	66	0	0
3663	137	1	26.3941605839416
5266	67	0	0
20562	1873	0.999466097170315	7.27816337426588
19714	761	0.992115637319317	2.94480946123522
7031	80	0	0
5276	256	0	0
16779	127	1	27.4645669291339
8342	162	0.944444444444444	0.944444444444444
6407	84	0	0
5014	140	0	0
7993	67	1	1
16008	117	0	0
11962	173	0	0
16062	65	0	0
5885	67	0	0
33	121	0	0
1587	127	1	1.97637795275591
4351	135	0	0
5838	92	0	0
20870	151299	0.860322936701498	2.45603738293049
7658	66	0	0
227	67	0	0
4829	263	1	2.95437262357414
5619	87	0	0
8270	69	0	0
20062	1297	1	4.49575944487278
9615	99	0.878787878787879	0.878787878787879
12571	130	0	0
4577	104	0	0
11959	87	0.873563218390805	0.873563218390805
5379	67	1	5
13519	127	1	5.8740157480315
806	64	0	0
15781	120	0	0
9441	64	0	0
16479	126	0	0
7499	68	0	0
17694	76	0	0
15986	76	0	0
11693	65	0	0
7659	72	1	7.875
20443	1441	0	0
17111	179	0	0
20258	1078	1	6.95547309833024
17332	71	0	0
16570	105	0	0
7882	67	0	0
2817	73	0	0
6111	246	0	0
6317	76	0	0
19597	46476	0.936096049573974	1.93433169808073
7250	127	1	13.9291338582677
2249	78	0	0
3353	71	0	0
20686	28906	0.937314052445859	3.3933093475403
16829	127	1	9.92125984251969
6488	88	0	0
12314	83	0	0
8957	70	0	0
20016	7553	0.845094664371773	2.60810274063286
2431	127	1	13.9291338582677
15593	78	0	0
6373	152	0	0
5050	84	0	0
6299	70	0	0
5184	138	0.992753623188406	0.992753623188406
9477	79	0	0
12386	137	0	0
19397	499	0.64128256513026	0.64128256513026
20858	165400	0.827563482466747	2.20113059250302
17923	66	0	0
4808	127	1	11.8661417322835
15389	127	1	1
17983	81	0	0
3465	109	0	0
19303	1149	1	3.55961705831158
6127	119	0	0
18963	167	0	0
20724	6070	1	4.16952224052718
9049	341	0	0
8828	183	0.983606557377049	0.983606557377049
946	167	1	1
19447	5851	0.209878653221672	0.209878653221672
19920	2293	1	3.52682075883123
16592	88	0	0
12166	66	0	0
1361	90	1	1
14305	127	0	0
13956	93	0	0
12889	74	0	0
6737	95	0.936842105263158	0.936842105263158
3864	141	0	0
5811	64	0	0
16259	88	0	0
16714	78	0	0
11854	130	1	1.99230769230769
12809	127	0	0
5079	90	0	0
10302	137	1	4.94890510948905
10508	120	0	0
19450	5996	1	2.54769846564376
10835	127	1	4.92913385826772
13487	122	0.516393442622951	0.975409836065574
583	93	0	0
18992	72	0	0
17193	127	0	0
9098	85	0	0
8915	76	0.881578947368421	0.881578947368421
8602	114	0	0
16516	127	0	0
8817	81	0	0
3190	143	1	1
591	72	0	0
13692	191	0	0
8808	158	0	0
18854	119	0	0
6571	185	0	0
13340	135	0	0
20754	54038	0.977756393648914	3.04113771790222
19903	2493	0.81909346169274	1.16125150421179
3481	66	0	0
2341	146	0	0
12264	82	0	0
4078	127	1	31.2362204724409
12410	120	0	0
7798	64	0	0
20811	110170	0.966833076155033	3.60858672959971
20416	4769	0	0
6467	122	0	0
4990	83	0	0
12108	129	1	1
17875	176	0.994318181818182	1.98295454545455
20434	1466	0.998635743519782	1.99727148703956
11891	127	1	6.89763779527559
5157	67	0	0
19226	708	0	0
4942	105	0	0
5414	175	1	1
1218	75	0	0
3483	64	0	0
4227	71	0	0
7877	127	0	0
6743	75	1	4.98666666666667
5036	67	0	0
16546	68	0	0
259	76	0	0
20404	7386	0.999458434876794	1.94056322772813
15148	251	0	0
15094	114	1	2
16794	82	0	0
4070	127	0.968503937007874	0.968503937007874
10356	128	0	0
1836	68	0	0
20365	1796	0.997772828507795	2.28619153674833
20464	2628	1	5.88508371385084
10988	64	0	0
9726	72	0	0
6610	83	1	8.80722891566265
6731	64	0	0
3976	183	0.983606557377049	0.983606557377049
5160	124	0	0
2929	127	1	14.7874015748031
19843	73842	0.957476774735246	3.64071937379811
7071	65	0	0
17770	116	0.956896551724138	0.956896551724138
11825	64	0	0
14627	119	0	0
9251	116	0.974137931034483	0.974137931034483
7447	134	0	0
18341	161	0	0
5179	82	0	0
18359	141	1	34.8085106382979
17125	140	0	0
14439	65	0	0
12528	81	0	0
3859	136	1	28.2352941176471
7288	115	1	1.98260869565217
14776	95	0.978947368421053	0.978947368421053
6208	123	0	0
1577	10659	0.996059667886293	8.49122807017544
1572	103	0	0
14543	151	0	0
18269	123	0.585365853658537	2.16260162601626
16691	77	0	0
14567	65	0	0
20335	1129	1	73.6412754650133
4984	150	0	0
2835	64	0	0
15420	121	0.520661157024793	0.520661157024793
14415	72	0.861111111111111	0.861111111111111
11267	72	0	0
5642	127	0	0
8408	69	0	0
3243	68	0	0
13071	141	1	1
3777	147	0	0
9893	127	0	0
7633	67	0	0
6561	78	1	2
3528	127	1	25.8582677165354
3756	127	1	1.99212598425197
14273	68	0	0
13836	128	0	0
15784	69	0	0
8460	118	0	0
819	124	1	1
1189	74	0	0
13792	85	0.964705882352941	0.964705882352941
3680	117	1	4.74358974358974
1748	137	0	0
20755	105213	0.873000484730974	2.41284822217787
19541	502	0	0
9655	127	0.992125984251969	0.992125984251969
12256	146	0.917808219178082	0.917808219178082
3768	164	0	0
10563	146	1	1.95890410958904
5131	82	0	0
385	245	1	8.55510204081633
8966	65	0	0
7436	114	0.956140350877193	0.956140350877193
20454	28408	0.777949873275134	1.62873134328358
971	81	0	0
7469	67	0	0
20720	1456	1	78.1943681318681
479	188	0	0
18496	69	0	0
3091	153	0	0
17476	80	0	0
1054	127	0	0
2821	64	0	0
17420	127	0.984251968503937	0.984251968503937
5726	127	1	30.3937007874016
13207	99	0	0
9457	129	0	0
9534	127	1	15.251968503937
17368	115	0	0
621	92	0	0
3616	134	0	0
4996	75	1	1.90666666666667
6056	127	0	0
9787	67	0	0
7537	64	0	0
9938	99	0	0
9511	175	0	0
10689	71	0	0
2310	127	1	5.82677165354331
7579	106	1	1
3395	67	0	0
4908	64	0	0
2438	137	0	0
13109	131	0	0
10290	127	0	0
5481	135	0	0
9306	199	0	0
377	87	1	8.94252873563218
2050	71	0	0
3815	181	1	1
17596	170	1	31.8470588235294
14783	127	1	8.85826771653543
15475	67	0	0
13263	64	0	0
