seq	len	coverage	depth
C7955__5.0|ref0000994	141	0	0
C7276_63.0|ref0001305	122	0	0
scaffold341_51.3|ref0002040	88604	0.98260800866778	5.44391901042842
C6408_205.0|ref0001457	107	0.990654205607477	2.85046728971963
C9371_67.0|ref0002773	177	1	1
C8517__8.0|ref0000643	153	0.993464052287582	1.93464052287582
scaffold12_51.2|ref0002218	16672	0.996821017274472	6.22162907869482
C9905_57.0|ref0001079	199	0.989949748743719	0.989949748743719
C7668_63.0|ref0002597	132	0	0
C6758_63.0|ref0002588	112	0	0
C9631_63.0|ref0000107	187	0	0
C13167_97.0|ref0002864	648	1	8.66203703703704
C6218_63.0|ref0002454	105	0	0
C6240_63.0|ref0001287	105	0	0
C6516_63.0|ref0000370	108	0	0
scaffold406_51.8|ref0000725	38347	1	5.07661616293321
C9227_61.0|ref0001886	170	0	0
scaffold80_50.1|ref0002675	22468	1	6.42696279152573
C8047_57.0|ref0002649	143	0	0
C6648_54.0|ref0000732	110	0	0
scaffold36_54.0|ref0001995	167790	0.999678169139996	5.20578699564932
C8033_61.0|ref0001646	142	0	0
scaffold389_52.7|ref0002584	109027	1	6.00605354636925
C6456_63.0|ref0002413	107	1	1
C11421_63.0|ref0001550	281	1	8.66548042704626
C6360_63.0|ref0001988	107	0	0
scaffold158_52.4|ref0001565	253186	0.989462292543822	4.69682367903439
C8721_11.0|ref0000684	156	0	0
C8125_41.0|ref0002138	144	0.979166666666667	0.979166666666667
C9937_63.0|ref0000316	200	0.995	1.97
C7680_23.0|ref0002419	133	0	0
scaffold312_71.2|ref0000723	8715	1	142.306024096386
C9713_63.0|ref0000952	191	1	3
C15509_57.0|ref0002739	6574	1	4.36522665044113
scaffold122_52.5|ref0001282	10772	1	5.98756034162644
C7142_63.0|ref0002133	119	0	0
C8459_62.0|ref0002450	152	1	3.92763157894737
C8071_46.0|ref0000751	143	1	1.85314685314685
C7286_63.0|ref0001982	122	0	0
C6292_63.0|ref0002010	106	0	0
C8787_22.0|ref0001505	158	0	0
scaffold283_61.2|ref0001761	726	1	9.11570247933884
C8745__5.0|ref0002398	157	0	0
scaffold403_53.6|ref0002397	64775	0.901829409494404	3.30610575067541
C5982_63.0|ref0001019	103	0	0
scaffold352_58.7|ref0002629	3154	1	5.85542168674699
scaffold268_53.7|ref0000223	2057	1	1.8201263976665
C11171_63.0|ref0002475	260	1	11.9461538461538
C11497_63.0|ref0000269	286	1	5
scaffold490_53.2|ref0000645	105015	0.983564252725801	4.48129314859782
C7560_63.0|ref0001120	130	1	20.3076923076923
C7422_105.0|ref0001848	125	0	0
C7808_63.0|ref0002725	136	0	0
scaffold184_53.8|ref0002053	55863	0.979038003687593	5.34600719617636
C8901_63.0|ref0002343	162	0	0
C7888_50.0|ref0001445	139	0.971223021582734	0.971223021582734
C7004_62.0|ref0002598	117	1	1
C7230_63.0|ref0002388	121	0.991735537190083	0.991735537190083
C8457_63.0|ref0001315	152	1	1
C11745_63.0|ref0002354	310	1	6.91612903225806
C14703_53.0|ref0001416	2699	1	11.0351982215635
C10533_80.0|ref0002691	226	1	3.74336283185841
C10847_63.0|ref0001985	241	1	10.8713692946058
C8749_47.0|ref0001261	157	0	0
C7054_51.0|ref0000648	118	0	0
scaffold217_56.0|ref0000038	14708	0.948599401686157	3.85626869730759
C8429_28.0|ref0002461	151	0	0
C7953_33.0|ref0000930	141	0	0
scaffold218_52.5|ref0000459	23335	0.976258838654382	4.49243625455325
C8491__6.0|ref0002522	153	1	4.51633986928105
C7870_142.0|ref0002448	139	1	32.6618705035971
C8793_50.0|ref0002669	158	0.974683544303797	0.974683544303797
C8995_48.0|ref0001582	163	0.993865030674847	0.993865030674847
scaffold336_55.5|ref0001537	12274	1	5.94859051653903
scaffold333_61.6|ref0001001	734	1	16.6348773841962
C6904_84.0|ref0002307	114	0	0
C9015_60.0|ref0001992	163	0	0
C5724_63.0|ref0000636	101	0	0
C10273_63.0|ref0000088	213	1	6.98591549295775
scaffold69_60.7|ref0000801	625	0.6704	0.6704
C7520_177.0|ref0001211	128	1	6.8359375
scaffold63_52.8|ref0000047	15392	0.961408523908524	3.08738305613306
C9399_63.0|ref0001968	179	1	3
C6684_60.0|ref0002504	111	0	0
C8923_83.0|ref0000779	163	1	2
C8371_81.0|ref0000049	150	0.98	0.98
scaffold140_58.4|ref0000391	377	0	0
C7334_63.0|ref0001105	123	0	0
C8829_59.0|ref0002781	159	0.748427672955975	0.748427672955975
C13567_61.0|ref0002762	860	1	4.14883720930233
C10765_63.0|ref0001833	238	1	1.99579831932773
C8939_16.0|ref0001511	163	1	4.60736196319018
scaffold295_56.1|ref0001555	649	1	1.96764252696456
C8525_63.0|ref0002622	153	1	1.98039215686275
C9447_68.0|ref0000989	182	1	3.94505494505495
C8215_63.0|ref0000925	146	0	0
scaffold126_64.5|ref0002317	2726	1	1.64710198092443
C9207_63.0|ref0002352	169	1	3.97633136094675
C8005__2.0|ref0001369	142	0	0
scaffold471_52.4|ref0001129	49154	0.999165886804736	5.59313585872971
C8267_52.0|ref0002481	148	0	0
C5796__5.0|ref0001660	102	0	0
C8527_63.0|ref0000578	153	0	0
C6986_63.0|ref0000749	116	0	0
scaffold121_53.4|ref0001515	145415	1	5.48762507306674
C8679__5.0|ref0000691	155	0.735483870967742	0.735483870967742
C9627_69.0|ref0000458	187	1	1.8716577540107
C5780_63.0|ref0002140	101	0	0
C8079__3.0|ref0000307	143	0	0
C7726_67.0|ref0002350	134	1	8.84328358208955
C7128_63.0|ref0001690	119	0	0
C6442_63.0|ref0002867	107	0	0
C7582_91.0|ref0001326	130	1	1
C7774__7.0|ref0002184	135	0	0
C10649_63.0|ref0000086	231	1	4.48051948051948
C8235_106.0|ref0001257	147	0.979591836734694	0.979591836734694
C5856_63.0|ref0000385	102	0	0
C16283_56.0|ref0000682	13652	1	4.40382361558746
C8597_62.0|ref0000905	154	1	1
C6008_63.0|ref0000745	103	0	0
C8713__5.0|ref0002874	156	0.993589743589744	2.48076923076923
C17227_55.0|ref0000698	60483	1	6.7391002430435
C16911_51.0|ref0002041	27564	1	6.21473661297344
C6854_61.0|ref0000237	114	0	0
C7890_63.0|ref0002368	139	0	0
C6252_63.0|ref0000016	106	1	40.4339622641509
C8029_63.0|ref0002603	142	0	0
C10525_55.0|ref0002865	225	1	1.76888888888889
C6090_52.0|ref0001813	104	0	0
C8503_63.0|ref0001418	153	0	0
C13343_63.0|ref0001635	744	1	8.92204301075269
C6318_63.0|ref0000702	106	0	0
C5866_63.0|ref0000051	102	0	0
C12587_63.0|ref0000327	477	1	7.63731656184486
C11195_63.0|ref0002203	261	1	8.42911877394636
C6254_249.0|ref0001579	106	0	0
C12311_60.0|ref0000587	409	0	0
C5716_114.0|ref0000044	101	1	15.9009900990099
C7710_34.0|ref0002274	133	0	0
C9187_58.0|ref0000561	168	1	2.9702380952381
scaffold335_53.1|ref0000484	193752	0.993465873900657	5.88614827201784
scaffold355_59.5|ref0000355	3620	1	5.48922651933702
scaffold177_58.5|ref0001420	12171	0.999260537342864	5.92317804617533
C8171__5.0|ref0001927	146	0	0
C11467_63.0|ref0001790	284	1	4.98943661971831
C12285_66.0|ref0001605	398	1	1
scaffold7_50.4|ref0001242	341	0	0
C11351_57.0|ref0000911	274	1	1
C11865_50.0|ref0000452	326	0	0
C8143_63.0|ref0001359	145	0.944827586206897	1.26206896551724
C7584_62.0|ref0000310	130	0	0
scaffold79_65.8|ref0000453	40544	1	135.666091160221
C11397_63.0|ref0001600	279	0.996415770609319	1.69534050179211
C5980_63.0|ref0001847	103	1	1
C7234_63.0|ref0001254	121	0	0
C5710_63.0|ref0002463	101	0	0
C5822_63.0|ref0000919	102	0	0
C5760_63.0|ref0001546	101	0.920792079207921	0.920792079207921
scaffold16_52.3|ref0002002	8656	1	6.09958410351202
scaffold96_59.1|ref0000429	412	1	22.3422330097087
C8975_63.0|ref0001017	163	1	1.95092024539877
C8255__3.0|ref0000389	147	0	0
C7912_34.0|ref0001463	140	0	0
C9703_62.0|ref0002028	190	1	2.87894736842105
scaffold362_52.0|ref0000940	21759	1	7.11259708626316
C9717_60.0|ref0002722	191	0	0
C5678_63.0|ref0000893	100	1	1
C16639_52.0|ref0002517	19750	0.999848101265823	4.15888607594937
C6430_63.0|ref0000617	107	0	0
C7782_63.0|ref0002595	135	0	0
C5950_59.0|ref0002495	103	0	0
C6030_63.0|ref0001250	103	1	1.99029126213592
C16421_54.0|ref0002047	15898	1	4.31909674172852
C10665_108.0|ref0002676	232	1	3
C7052_63.0|ref0001157	118	0	0
C6434_62.0|ref0000055	107	0	0
C7228_63.0|ref0000942	121	0	0
scaffold58_52.6|ref0000521	220352	0.991027991577113	5.09388614580308
C9033_60.0|ref0001980	163	0	0
scaffold67_54.5|ref0000910	26453	1	7.96461648962311
C6334_63.0|ref0002815	106	0	0
C9189_51.0|ref0002334	168	0.988095238095238	1.95238095238095
C6912_63.0|ref0001353	114	0	0
scaffold377_58.2|ref0000336	1156	1	7.15311418685121
scaffold321_54.7|ref0002224	39661	1	5.85451703184489
C7578_63.0|ref0002330	130	0	0
scaffold391_51.0|ref0001649	10236	1	6.59085580304807
C12279_62.0|ref0002220	397	1	1.98740554156171
C10213_63.0|ref0001959	210	1	2.95238095238095
scaffold26_53.0|ref0000583	61518	0.993725413700055	5.18898533762476
C6814_106.0|ref0002456	113	0	0
C11303_66.0|ref0002267	270	1	7.88518518518519
C6016_63.0|ref0001175	103	0	0
C5722_245.0|ref0000798	101	0	0
C7096_63.0|ref0002751	118	0	0
scaffold464_53.3|ref0000646	13596	0.843042071197411	3.41254780817888
C8693_33.0|ref0002468	155	1	3.50322580645161
C6118_63.0|ref0002537	104	0	0
C8275_63.0|ref0002264	148	0	0
scaffold265_50.8|ref0000662	26227	0.99763602394479	4.8499256491402
C9041_62.0|ref0000944	163	0	0
C12265_65.0|ref0000566	394	1	2.96954314720812
C8843_27.0|ref0002075	160	1	3
C6444_63.0|ref0001171	107	0	0
C11213_62.0|ref0002811	262	0	0
C6494_90.0|ref0001625	108	0	0
C10015_87.0|ref0002808	203	1	1
C5802_22.0|ref0001548	102	0	0
C12797_63.0|ref0001691	526	1	3.96958174904943
C7310_150.0|ref0002818	122	1	1.95901639344262
C6386_63.0|ref0000337	107	0	0
C9607_111.0|ref0002702	187	0	0
C9183_59.0|ref0002632	168	1	1
scaffold35_52.4|ref0001226	68398	0.948697330331296	3.61830755285242
C12237_57.0|ref0000679	388	1	1
C10187_87.0|ref0000033	210	0	0
C8861_59.0|ref0000950	160	0.9875	0.9875
C6826_63.0|ref0002058	113	0	0
scaffold213_53.8|ref0001874	31265	0.995905965136734	5.44730529345914
C6482_65.0|ref0002560	108	0	0
C8259_63.0|ref0002849	147	0.612244897959184	0.612244897959184
C7620__8.0|ref0001240	131	0	0
scaffold117_53.2|ref0002155	18045	1	4.39684123025769
C9437_120.0|ref0001634	181	1	7.88397790055249
C9591_55.0|ref0002692	186	0	0
C8733_52.0|ref0000184	156	1	75.5064102564103
C11177_101.0|ref0001497	260	1	2.76538461538462
C8559_48.0|ref0000114	153	0	0
scaffold98_56.3|ref0000208	10597	1	8.54251203170709
C7776_63.0|ref0002832	135	0	0
scaffold486_52.7|ref0002589	27731	0.999891817821211	5.52428689913815
C10875_62.0|ref0000250	243	1	5.80658436213992
C6872_63.0|ref0000487	114	0	0
scaffold381_52.8|ref0000756	80019	1	6.25701395918469
scaffold134_57.6|ref0000477	1513	1	12.3423661599471
C13887_185.0|ref0002259	1161	1	402.507321274763
C8819_61.0|ref0001092	159	0.949685534591195	0.949685534591195
scaffold39_54.5|ref0001711	45092	0.990574824802626	6.52827552559212
C9971_55.0|ref0000165	201	0	0
C8753_221.0|ref0001510	157	0	0
scaffold227_53.6|ref0000449	49620	0.990568319226119	5.02166465135026
scaffold280_52.2|ref0002729	39962	0.99879885891597	4.97687803413243
C7020_63.0|ref0001760	117	0	0
C13901_63.0|ref0001295	1168	1	134.09845890411
C7056_63.0|ref0002390	118	0	0
scaffold237_53.8|ref0000865	83592	0.98551296774811	5.25314623408939
C15819_55.0|ref0000508	8886	0.786968264686023	2.98705829394553
scaffold363_53.5|ref0000116	37371	1	5.59540820422253
C5844_126.0|ref0000469	102	0	0
C7082_63.0|ref0000488	118	0	0
C8685_62.0|ref0001148	155	1	1
C7937__7.0|ref0002439	140	0	0
C6658_63.0|ref0001535	110	0	0
C8145_42.0|ref0001527	145	0	0
C14257_62.0|ref0002301	1649	1	10.5221346270467
scaffold55_54.0|ref0002401	67288	1	4.5754220663417
C10631_63.0|ref0000369	230	1	1
C11335_63.0|ref0001945	273	1	2.94505494505495
C7238_63.0|ref0001525	121	0	0
C8929_61.0|ref0002706	163	0	0
C8589_63.0|ref0001197	154	0	0
scaffold139_59.6|ref0000167	5001	0.994601079784043	6.3875224955009
C7282_108.0|ref0000279	122	0.852459016393443	0.852459016393443
scaffold383_52.0|ref0001380	26763	0.986660688263648	5.58812539700333
C6858_62.0|ref0000534	114	1	1
C11827_62.0|ref0000861	321	1	1.44236760124611
C9735_63.0|ref0000157	192	0.994791666666667	1.97395833333333
C9441_57.0|ref0002036	181	0.972375690607735	1.92817679558011
C5854_63.0|ref0002060	102	0	0
scaffold451_54.6|ref0000700	28933	1	6.72809594580583
C6722_63.0|ref0002142	112	0	0
C7894_51.0|ref0001196	139	0	0
C6868_57.0|ref0000518	114	0	0
C6094_63.0|ref0001702	104	0	0
C7210_38.0|ref0002455	120	0	0
C8785_14.0|ref0000478	158	1	1.69620253164557
C12691_63.0|ref0001012	499	1	11.5551102204409
C6136_63.0|ref0000207	104	0.990384615384615	0.990384615384615
C5582_63.0|ref0000596	100	0	0
C6984_18.0|ref0002652	116	0	0
C6358_63.0|ref0001389	107	0	0
C7694_63.0|ref0001697	133	0	0
C6970_63.0|ref0000814	116	0.810344827586207	0.810344827586207
scaffold196_78.4|ref0001604	333	0.603603603603604	0.603603603603604
C6186_63.0|ref0000401	105	0	0
C11923_63.0|ref0000615	334	1	1
C6998_63.0|ref0002222	117	0	0
C6846_62.0|ref0002238	113	0	0
C7068_62.0|ref0002003	118	0	0
scaffold6_65.1|ref0001214	1062	1	2.41148775894539
C6856_63.0|ref0001036	114	1	1
C7500_63.0|ref0002526	128	0	0
C7248_63.0|ref0000384	121	0	0
C7362_63.0|ref0002502	124	0	0
C9049_63.0|ref0001333	163	1	1
scaffold504_50.6|ref0001215	23257	1	5.86859870146623
C5556_254.0|ref0002279	100	1	1
C6372_53.0|ref0000954	107	1	1
C7498_63.0|ref0001020	128	0	0
C10049_128.0|ref0002852	204	1	1.98039215686275
C7514_63.0|ref0000820	128	0	0
C6024_62.0|ref0002505	103	0	0
C6726_63.0|ref0000629	112	0	0
C8659__4.0|ref0002609	155	1	5.44516129032258
C7090_19.0|ref0002086	118	0	0
C11573_63.0|ref0002362	291	1	1.99312714776632
C11005_63.0|ref0001618	251	1	4.8804780876494
scaffold152_61.1|ref0000740	496	1	2.40524193548387
C11989_50.0|ref0002291	342	0	0
C10975_63.0|ref0001099	249	1	5.94377510040161
C7796__9.0|ref0000810	136	1	9.97058823529412
C7060__4.0|ref0000988	118	0	0
C6678_60.0|ref0002610	111	0	0
C7384_86.0|ref0002265	125	0	0
C5810_63.0|ref0001551	102	0	0
C6518_19.0|ref0001912	108	1	1
C13999_64.0|ref0002034	1292	1	17.7275541795666
C8931_61.0|ref0000227	163	0.889570552147239	0.889570552147239
C7724_63.0|ref0002746	134	0	0
C8209_39.0|ref0002349	146	0	0
C6438_63.0|ref0001018	107	0	0
C11219_74.0|ref0001930	263	1	5.9277566539924
C6180_63.0|ref0000516	105	0	0
C7468_62.0|ref0001958	127	0.976377952755906	0.976377952755906
scaffold233_45.3|ref0000941	449	1	1.89977728285078
C10091_63.0|ref0002393	205	1	3.98536585365854
C11795_68.0|ref0000357	317	0.996845425867508	0.996845425867508
C10495_63.0|ref0001503	224	0	0
C12165_63.0|ref0000245	374	1	10.2032085561497
C12875_58.0|ref0002682	548	1	4.55474452554745
C9997_63.0|ref0001957	202	1	2.94554455445545
C7742_63.0|ref0002251	134	0.992537313432836	0.992537313432836
scaffold498_52.6|ref0001828	36081	1	4.55358776087137
C9309_202.0|ref0002647	175	0.954285714285714	0.954285714285714
C5692_63.0|ref0001699	100	0	0
C5938_63.0|ref0000660	102	0.970588235294118	0.970588235294118
C6558_65.0|ref0001010	109	0	0
C10271_45.0|ref0001792	213	1	2.95305164319249
C8147_63.0|ref0000192	145	0.944827586206897	0.944827586206897
C9407_116.0|ref0002791	179	0	0
C5756_125.0|ref0000080	101	0	0
C5948_85.0|ref0002394	103	0	0
C5644_63.0|ref0000082	100	0	0
C10227_59.0|ref0000623	211	1	1.99526066350711
C6308_63.0|ref0002378	106	0	0
C8039_60.0|ref0002748	142	0	0
C7382_31.0|ref0002758	125	0	0
C10833_53.0|ref0002055	241	1	1
C10153_63.0|ref0002860	208	1	8.86538461538461
C8921_60.0|ref0001405	163	0	0
scaffold326_52.6|ref0002708	33212	1	6.27291340479345
C9707_117.0|ref0001728	190	1	3.98947368421053
scaffold271_48.3|ref0002408	1211	1	5.05862923203964
C8747__9.0|ref0002797	157	0	0
C8567_19.0|ref0000185	154	1	101.941558441558
scaffold17_60.0|ref0000345	7865	1	3.40826446280992
C7072_62.0|ref0000178	118	0.974576271186441	1.94067796610169
C9953_63.0|ref0000898	201	0.990049751243781	0.990049751243781
scaffold317_57.6|ref0001931	2178	1	13.9380165289256
C9801_60.0|ref0001136	194	0	0
C6206_25.0|ref0000889	105	0	0
C7983_63.0|ref0002586	141	0	0
C5984_148.0|ref0001840	103	1	1
scaffold411_51.4|ref0002423	88944	1	5.17270417341248
scaffold88_52.6|ref0002634	69886	1	5.99077068368486
C6416_234.0|ref0002129	107	0.962616822429907	0.962616822429907
C7260__6.0|ref0000328	122	0.852459016393443	2.89344262295082
C7656_62.0|ref0000926	132	0	0
C15443_52.0|ref0001073	6166	1	6.63006811547194
C13139_56.0|ref0002497	639	1	4.79186228482003
C9375_52.0|ref0001421	177	0	0
C7880__5.0|ref0000710	139	0	0
C10347_63.0|ref0000502	217	0.990783410138249	2.84792626728111
scaffold62_52.4|ref0001719	276898	0.998309846947251	4.73996561910884
C11783_105.0|ref0000366	316	1	2
C7118_68.0|ref0000303	119	0	0
scaffold430_52.2|ref0001814	112925	0.990338720389639	4.9860172680983
C6296_63.0|ref0001173	106	0	0
scaffold248_54.5|ref0002868	120469	0.997144493604164	5.51787596809138
C8479_47.0|ref0002110	152	1	6.94078947368421
C13585_66.0|ref0001858	871	1	133.357060849598
C16027_54.0|ref0000621	10642	1	7.23435444465326
C15157_59.0|ref0001856	4501	1	5.5283270384359
scaffold257_54.0|ref0000174	14525	0.98065404475043	5.30919104991394
scaffold330_55.9|ref0000287	10027	1	5.34496858482098
C7278_63.0|ref0002241	122	0	0
C7866_63.0|ref0002356	138	0.971014492753623	2.86231884057971
scaffold343_54.3|ref0001700	564	1	12.5141843971631
C7941_63.0|ref0001650	140	0	0
C11845_87.0|ref0001344	323	1	4.94117647058824
C7390_63.0|ref0002062	125	0	0
scaffold334_53.2|ref0000868	108823	0.983661542137232	5.80629094952354
C8791_10.0|ref0002283	158	0.512658227848101	0.512658227848101
C6414_63.0|ref0001378	107	0	0
C12827_56.0|ref0001164	536	1	1.11007462686567
C8775_20.0|ref0002615	157	0.522292993630573	1.04458598726115
C7832_63.0|ref0002424	137	1	1
C8269_41.0|ref0000739	148	0	0
C6298_135.0|ref0000968	106	0	0
C8927_60.0|ref0000144	163	0.975460122699387	1.93251533742331
C6924_63.0|ref0002196	114	0	0
C10907_110.0|ref0000497	245	1	2.91428571428571
C8307__3.0|ref0002128	148	0	0
C6666_63.0|ref0002331	111	0.972972972972973	0.972972972972973
C6884_60.0|ref0002636	114	0	0
C6592_63.0|ref0002194	109	0	0
C10677_79.0|ref0001991	233	1	5.48068669527897
C7268_63.0|ref0001738	122	0	0
C6926_63.0|ref0001903	114	0	0
C7088_63.0|ref0000330	118	0	0
C14823_58.0|ref0002445	3094	0.999676793794441	1.94311570782159
scaffold41_55.8|ref0002490	25822	0.996514599953528	5.9292851057238
C6074_66.0|ref0000169	104	0	0
C7918_63.0|ref0002493	140	0	0
C8193_63.0|ref0001307	146	0	0
scaffold325_58.5|ref0002253	13371	1	6.79552763443273
scaffold493_53.4|ref0001513	47613	1	5.57137756495075
C6182_63.0|ref0002515	105	0	0
C5824_55.0|ref0001239	102	0	0
C7074_63.0|ref0002607	118	1	1
C10787_108.0|ref0002572	239	0	0
C8433__7.0|ref0000060	151	0	0
C11903_99.0|ref0002618	332	1	6.76807228915663
C6268_13.0|ref0002051	106	0	0
C6776_48.0|ref0001838	112	0	0
C5594_242.0|ref0002158	100	0	0
C6946_113.0|ref0001817	115	0	0
C5986_63.0|ref0000584	103	0	0
C8045_61.0|ref0001502	143	1	1
C8177_107.0|ref0002482	146	0	0
C5684_63.0|ref0001021	100	0	0
scaffold124_60.4|ref0000991	1114	1	38.0475763016158
scaffold182_53.9|ref0000544	216648	0.997225914848048	4.89532790517337
C6250_123.0|ref0001484	106	0	0
C7134_63.0|ref0001762	119	0	0
scaffold482_52.9|ref0002345	32228	1	7.85360556038228
C9647_63.0|ref0000827	188	1	2.97340425531915
C9819_63.0|ref0001209	195	1	14.6
C12923_54.0|ref0000043	560	1	4.90535714285714
C11277_55.0|ref0000616	268	1	1.98134328358209
C7492_60.0|ref0001965	127	1	1
C6540_62.0|ref0001684	109	0	0
C5636_78.0|ref0002876	100	0	0
C10023_63.0|ref0000029	203	1	3.98522167487685
C7122_63.0|ref0000768	119	0	0
C7979_54.0|ref0002016	141	0.829787234042553	0.829787234042553
scaffold423_54.8|ref0000151	55787	0.988258913366913	4.66476060730995
C9989_85.0|ref0002665	202	0.995049504950495	0.995049504950495
scaffold250_53.1|ref0002029	82094	0.997320145199406	4.74023680171511
C6850_63.0|ref0000262	113	0	0
C6940_60.0|ref0000832	115	0	0
C9563_147.0|ref0000547	186	0.989247311827957	0.989247311827957
C10807_58.0|ref0000661	240	1	4.9625
C8665__7.0|ref0002570	155	0.361290322580645	0.361290322580645
C8945_61.0|ref0001918	163	1	2
scaffold176_55.6|ref0001853	51795	0.96462979052032	4.5840525147215
C6394_18.0|ref0001336	107	0	0
C11809_96.0|ref0001235	319	1	2.89028213166144
C15839_56.0|ref0001713	9027	1	3.56319929101584
C8639_16.0|ref0001122	154	1	8.61688311688312
C7828_52.0|ref0000481	137	0	0
C9287_63.0|ref0002549	174	1	1.98275862068966
C7822_63.0|ref0001708	137	0.963503649635037	0.963503649635037
C7754_63.0|ref0000358	135	0	0
C8805_63.0|ref0000372	158	0	0
C16457_55.0|ref0000471	16496	0.952776430649855	3.80504364694471
C7288_74.0|ref0002488	122	0	0
C7396_63.0|ref0000344	125	0	0
C8205_155.0|ref0000548	146	0	0
C5910_76.0|ref0001934	102	0	0
C7180_63.0|ref0002693	120	0	0
C8481_239.0|ref0002275	152	1	205.046052631579
C7336_61.0|ref0001967	123	0	0
C7874__5.0|ref0001829	139	0	0
C5930_58.0|ref0000273	102	0.970588235294118	1.92156862745098
C12955_109.0|ref0001777	568	1	1
C8109_167.0|ref0001583	144	1	2.95138888888889
C8569_14.0|ref0000835	154	1	5.70779220779221
scaffold194_50.5|ref0002476	134525	0.999992566437465	4.91059654339342
scaffold353_41.7|ref0002614	572	1	5.54545454545455
C6278_61.0|ref0000239	106	0	0
C5920_63.0|ref0000039	102	0	0
C8815__8.0|ref0000395	159	0.383647798742138	0.383647798742138
C6882_63.0|ref0002100	114	0	0
C6068_63.0|ref0002553	104	0	0
C12383_61.0|ref0001154	425	0	0
scaffold10_54.3|ref0000720	4723	1	4.61782765191615
C8579_63.0|ref0000523	154	0	0
C6270_62.0|ref0000997	106	0	0
C6634_33.0|ref0001029	110	0	0
scaffold300_51.2|ref0000013	533	0.883677298311445	1.54784240150094
C9893_63.0|ref0000717	199	1	1
C8895_63.0|ref0001370	162	0	0
C7943_63.0|ref0000041	140	1	1
C6340_54.0|ref0001284	106	0	0
scaffold203_54.8|ref0002089	362	0	0
C7738_54.0|ref0001146	134	0	0
C5940_58.0|ref0001415	102	0	0
C8407_63.0|ref0002810	150	1	2
C7542_54.0|ref0000848	129	0.395348837209302	0.395348837209302
C14589_72.0|ref0000571	2385	1	4.08888888888889
scaffold380_54.5|ref0000867	59254	0.954500961960374	4.64809126810004
scaffold328_52.9|ref0001198	117741	0.99165965976168	5.40470184557631
C8493__4.0|ref0002839	153	1	3.84313725490196
C5640_51.0|ref0002174	100	0	0
C6530_62.0|ref0002151	108	0	0
C8335_60.0|ref0000535	149	0	0
C7284_65.0|ref0002854	122	0	0
C6152_108.0|ref0002106	105	0	0
C7618_63.0|ref0001812	131	0	0
C7416_63.0|ref0001286	125	0	0
scaffold232_52.0|ref0000938	457	1	4.45295404814004
C9821_63.0|ref0000072	195	1	1.97435897435897
C8703_10.0|ref0002170	156	0.519230769230769	0.519230769230769
C6192_176.0|ref0001087	105	0	0
C12431_49.0|ref0000045	438	1	1.99543378995434
C8669_10.0|ref0000431	155	0.52258064516129	1.01935483870968
scaffold462_50.6|ref0000226	127224	0.999551971326165	4.48374520530717
C5962_62.0|ref0000054	103	0	0
C7014_136.0|ref0001077	117	0	0
C6848_63.0|ref0001007	113	1	1
C5702_63.0|ref0001446	101	0	0
C6976_46.0|ref0001839	116	0	0
scaffold154_61.2|ref0000513	2322	1	7.68949181739879
C6398_143.0|ref0002793	107	0	0
C8893_62.0|ref0001794	162	0	0
C14787_59.0|ref0001201	3019	1	3.10698906922822
scaffold441_56.4|ref0000214	13183	0.999848289463703	4.77493741940378
scaffold345_54.6|ref0000454	65204	0.999355867738176	5.65405496595301
C6490_55.0|ref0002511	108	0	0
C6894_59.0|ref0002159	114	0	0
C8755_15.0|ref0002037	157	0	0
scaffold225_54.4|ref0002127	10065	1	9.07401887729756
C10775_62.0|ref0002171	238	1	2.98319327731092
C9051_54.0|ref0002284	163	1	4.93865030674847
scaffold230_53.4|ref0002131	37931	1	6.33753394321268
C6958_63.0|ref0001888	115	0	0
C10423_63.0|ref0001347	220	0.990909090909091	0.990909090909091
C6040_63.0|ref0000522	103	0	0
scaffold174_58.8|ref0001916	362	1	1.53867403314917
C6080_63.0|ref0001330	104	0	0
C7186_55.0|ref0000408	120	0	0
scaffold129_53.1|ref0000163	14527	1	6.6202932470572
C14593_194.0|ref0002296	2395	1	436.077661795407
C8103__2.0|ref0001947	144	0	0
scaffold247_55.2|ref0001376	24140	0.998094449047225	4.24913007456504
C7470_63.0|ref0001782	127	0	0
C8237_63.0|ref0000053	147	1	1
scaffold61_59.3|ref0002389	5471	0.939133613598976	3.4832754523853
C6166_214.0|ref0002402	105	0	0
C7977_63.0|ref0001433	141	0	0
C7168_63.0|ref0001357	120	0	0
C7436_111.0|ref0000059	126	1	1
C5904_63.0|ref0001314	102	0	0
C8851__5.0|ref0000201	160	1	51.13125
C8273_51.0|ref0000948	148	0	0
C7040_63.0|ref0002446	117	0	0
C6874_63.0|ref0000649	114	1	37.6228070175439
C7930__9.0|ref0001102	140	0	0
C9379_63.0|ref0000683	178	1	8.91011235955056
C6660_63.0|ref0001046	110	1	1
C5732_63.0|ref0001014	101	0	0
C8879_77.0|ref0000027	161	0.956521739130435	2.82608695652174
C7328_45.0|ref0001112	123	0	0
scaffold478_53.2|ref0001832	52751	1	5.46272108585619
C7864_63.0|ref0001275	138	0.91304347826087	0.91304347826087
C7784__9.0|ref0001335	136	0.544117647058823	1.30147058823529
C6096_63.0|ref0001470	104	0.865384615384615	0.865384615384615
C7208_62.0|ref0000533	120	0	0
C8013__3.0|ref0001439	142	0	0
